
> fancy-strategy@1.0.0 ai:train
> UV_THREADPOOL_SIZE=16 node src/ai/train.js binance_ethusdc

Reading 10281524040 bytes into memory...
Read progress: 524288000/10281524040 (5.1%)
Read progress: 1048576000/10281524040 (10.2%)
Read progress: 1572864000/10281524040 (15.3%)
Read progress: 2097152000/10281524040 (20.4%)
Read progress: 2621440000/10281524040 (25.5%)
Read progress: 3145728000/10281524040 (30.6%)
Read progress: 3670016000/10281524040 (35.7%)
Read progress: 4194304000/10281524040 (40.8%)
Read progress: 4718592000/10281524040 (45.9%)
Read progress: 5242880000/10281524040 (51.0%)
Read progress: 5767168000/10281524040 (56.1%)
Read progress: 6291456000/10281524040 (61.2%)
Read progress: 6815744000/10281524040 (66.3%)
Read progress: 7340032000/10281524040 (71.4%)
Read progress: 7864320000/10281524040 (76.5%)
Read progress: 8388608000/10281524040 (81.6%)
Read progress: 8912896000/10281524040 (86.7%)
Read progress: 9437184000/10281524040 (91.8%)
Read progress: 9961472000/10281524040 (96.9%)
Read progress: 10281524040/10281524040 (100.0%)
Successfully read all 10281524040 bytes
First 16 bytes: c770c000000000c048859a645ecf0500
Middle 16 bytes: 0acf98405eba490c022bef3f8e1ebfb7
Failed to load model from /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json: Error: Path /Users/shiretu/work/crypto/models/binance_ethusdc/tf/model.json does not exist: loading failed. Creating a new one.
Sample 148873 | idx 1649815 | Trade 197361838 | Candle 029235277 | Loss 0.000285 | MAE 0.013834 | MSE 0.000285 | Buy 0.0051/120 | Sell -0.0100/119 | TradesCount 149416
Sample 148874 | idx 1388368 | Trade 062967677 | Candle 028973827 | Loss 0.003015 | MAE 0.044817 | MSE 0.003015 | Buy -0.0100/119 | Sell 0.0043/120 | TradesCount 34415
Sample 148877 | idx  319538 | Trade 008886352 | Candle 027594365 | Loss 0.000036 | MAE 0.004394 | MSE 0.000036 | Buy -0.0101/93 | Sell -0.0103/93 | TradesCount 18912
Sample 148878 | idx  834452 | Trade 020835030 | Candle 028415089 | Loss 0.004244 | MAE 0.064930 | MSE 0.004244 | Buy 0.0200/38 | Sell -0.0194/38 | TradesCount 8210
Sample 148879 | idx 1138407 | Trade 035741166 | Candle 028723660 | Loss 0.000005 | MAE 0.001969 | MSE 0.000005 | Buy 0.0023/120 | Sell -0.0034/119 | TradesCount 13557
Sample 148880 | idx  210245 | Trade 003594115 | Candle 027484402 | Loss 0.000016 | MAE 0.003956 | MSE 0.000016 | Buy -0.0071/120 | Sell 0.0068/119 | TradesCount 8272
Sample 148881 | idx  965940 | Trade 023616338 | Candle 028549639 | Loss 0.000039 | MAE 0.005087 | MSE 0.000039 | Buy -0.0044/119 | Sell 0.0046/120 | TradesCount 5993
Sample 148884 | idx 1664719 | Trade 204924896 | Candle 029250181 | Loss 0.001725 | MAE 0.037196 | MSE 0.001725 | Buy 0.0200/96 | Sell -0.0198/96 | TradesCount 175892
Sample 148885 | idx 1526959 | Trade 149075220 | Candle 029112421 | Loss 0.000046 | MAE 0.006244 | MSE 0.000046 | Buy 0.0054/120 | Sell -0.0100/119 | TradesCount 311113
Sample 148886 | idx 1468104 | Trade 097695295 | Candle 029053566 | Loss 0.000045 | MAE 0.004867 | MSE 0.000045 | Buy -0.0027/119 | Sell 0.0027/120 | TradesCount 73292
Sample 148887 | idx 1377946 | Trade 061919110 | Candle 028963404 | Loss 0.000313 | MAE 0.015166 | MSE 0.000313 | Buy 0.0088/120 | Sell -0.0101/119 | TradesCount 8634
Sample 148889 | idx 1107906 | Trade 031940430 | Candle 028693138 | Loss 0.000072 | MAE 0.007053 | MSE 0.000072 | Buy 0.0057/120 | Sell -0.0050/119 | TradesCount 27620
Sample 148890 | idx 1527897 | Trade 150899981 | Candle 029113359 | Loss 0.000237 | MAE 0.013634 | MSE 0.000237 | Buy 0.0061/120 | Sell -0.0059/119 | TradesCount 305613
Sample 148893 | idx  414954 | Trade 014571465 | Candle 027689836 | Loss 0.000201 | MAE 0.014069 | MSE 0.000201 | Buy 0.0146/120 | Sell -0.0148/119 | TradesCount 5995
Sample 148894 | idx  415230 | Trade 014582238 | Candle 027690112 | Loss 0.000198 | MAE 0.013937 | MSE 0.000198 | Buy 0.0040/119 | Sell -0.0036/120 | TradesCount 9754
Sample 148895 | idx 1719568 | Trade 229533931 | Candle 029305030 | Loss 0.000008 | MAE 0.002815 | MSE 0.000008 | Buy 0.0030/120 | Sell -0.0030/119 | TradesCount 76971
Sample 148897 | idx 1746754 | Trade 241573535 | Candle 029332216 | Loss 0.000622 | MAE 0.023932 | MSE 0.000622 | Buy -0.0063/119 | Sell 0.0063/120 | TradesCount 111484
Sample 148898 | idx 1623949 | Trade 180811173 | Candle 029209411 | Loss 0.000812 | MAE 0.027878 | MSE 0.000812 | Buy 0.0134/120 | Sell -0.0135/119 | TradesCount 32108
Sample 148899 | idx 1361858 | Trade 059145368 | Candle 028947316 | Loss 0.000049 | MAE 0.006459 | MSE 0.000049 | Buy -0.0144/119 | Sell 0.0151/120 | TradesCount 32165
Sample 148902 | idx 1118368 | Trade 033225179 | Candle 028703615 | Loss 0.000262 | MAE 0.016196 | MSE 0.000262 | Buy 0.0091/120 | Sell -0.0100/119 | TradesCount 14063
Sample 148903 | idx  274544 | Trade 006054685 | Candle 027549273 | Loss 0.000760 | MAE 0.021450 | MSE 0.000760 | Buy 0.0200/72 | Sell -0.0185/72 | TradesCount 14606
Sample 148907 | idx 1709086 | Trade 225490301 | Candle 029294548 | Loss 0.000418 | MAE 0.018426 | MSE 0.000418 | Buy -0.0041/119 | Sell 0.0042/120 | TradesCount 52168
Sample 148909 | idx 1659600 | Trade 201969421 | Candle 029245062 | Loss 0.000026 | MAE 0.005045 | MSE 0.000026 | Buy 0.0007/119 | Sell -0.0003/120 | TradesCount 156650
Sample 148910 | idx  371434 | Trade 012057922 | Candle 027646293 | Loss 0.000688 | MAE 0.018921 | MSE 0.000688 | Buy -0.0161/36 | Sell 0.0200/36 | TradesCount 19792
Sample 148914 | idx  320218 | Trade 008930514 | Candle 027595045 | Loss 0.000194 | MAE 0.013905 | MSE 0.000194 | Buy 0.0201/97 | Sell -0.0192/97 | TradesCount 18601
Sample 148915 | idx    3199 | Trade 000081655 | Candle 027259545 | Loss 0.000003 | MAE 0.001569 | MSE 0.000003 | Buy 0.0036/119 | Sell -0.0037/120 | TradesCount 5603
Sample 148916 | idx 1744595 | Trade 240418837 | Candle 029330057 | Loss 0.000133 | MAE 0.009115 | MSE 0.000133 | Buy -0.0073/119 | Sell 0.0076/120 | TradesCount 78257
Sample 148920 | idx 1106583 | Trade 031820213 | Candle 028691815 | Loss 0.000076 | MAE 0.006425 | MSE 0.000076 | Buy -0.0002/119 | Sell 0.0004/120 | TradesCount 9090
Sample 148921 | idx 1557050 | Trade 161072333 | Candle 029142512 | Loss 0.000173 | MAE 0.012703 | MSE 0.000173 | Buy -0.0190/42 | Sell 0.0200/42 | TradesCount 55216
Sample 148922 | idx 1767669 | Trade 255475951 | Candle 029353131 | Loss 0.000241 | MAE 0.014200 | MSE 0.000241 | Buy 0.0033/120 | Sell -0.0031/119 | TradesCount 70862
Sample 148923 | idx 1482320 | Trade 110416720 | Candle 029067782 | Loss 0.000004 | MAE 0.001838 | MSE 0.000004 | Buy 0.0009/120 | Sell -0.0009/119 | TradesCount 243400
Sample 148924 | idx 1338979 | Trade 056975850 | Candle 028924434 | Loss 0.000096 | MAE 0.008880 | MSE 0.000096 | Buy -0.0038/120 | Sell 0.0041/119 | TradesCount 8162
Sample 148927 | idx 1307001 | Trade 052666323 | Candle 028892455 | Loss 0.000049 | MAE 0.006868 | MSE 0.000049 | Buy -0.0012/119 | Sell 0.0013/120 | TradesCount 16393
Sample 148929 | idx 1222874 | Trade 042009625 | Candle 028808270 | Loss 0.004038 | MAE 0.063184 | MSE 0.004038 | Buy -0.0042/119 | Sell 0.0042/120 | TradesCount 24149
Sample 148932 | idx  929528 | Trade 022696055 | Candle 028512825 | Loss 0.000357 | MAE 0.017329 | MSE 0.000357 | Buy 0.0077/120 | Sell -0.0109/119 | TradesCount 11848
Sample 148934 | idx 1388508 | Trade 062985020 | Candle 028973967 | Loss 0.000364 | MAE 0.018275 | MSE 0.000364 | Buy 0.0080/120 | Sell -0.0078/119 | TradesCount 32470
Sample 148937 | idx 1107940 | Trade 031943177 | Candle 028693172 | Loss 0.000155 | MAE 0.011025 | MSE 0.000155 | Buy -0.0013/119 | Sell 0.0015/120 | TradesCount 25170
Sample 148939 | idx 1562598 | Trade 162689424 | Candle 029148060 | Loss 0.000113 | MAE 0.008184 | MSE 0.000113 | Buy 0.0148/120 | Sell -0.0142/119 | TradesCount 58327
Sample 148940 | idx 1258314 | Trade 044516375 | Candle 028843768 | Loss 0.000130 | MAE 0.011369 | MSE 0.000130 | Buy -0.0120/120 | Sell 0.0122/119 | TradesCount 12436
Sample 148941 | idx 1628752 | Trade 183237720 | Candle 029214214 | Loss 0.000232 | MAE 0.011641 | MSE 0.000232 | Buy -0.0198/78 | Sell 0.0200/78 | TradesCount 124678
Sample 148942 | idx 1113057 | Trade 032697104 | Candle 028698289 | Loss 0.001806 | MAE 0.037677 | MSE 0.001806 | Buy -0.0181/98 | Sell 0.0201/98 | TradesCount 35827
Sample 148945 | idx 1657055 | Trade 200620819 | Candle 029242517 | Loss 0.000027 | MAE 0.005119 | MSE 0.000027 | Buy 0.0064/120 | Sell -0.0064/119 | TradesCount 125830
Sample 148947 | idx 1328143 | Trade 055955414 | Candle 028913598 | Loss 0.000086 | MAE 0.007627 | MSE 0.000086 | Buy -0.0074/119 | Sell 0.0077/120 | TradesCount 30536
Sample 148953 | idx  759278 | Trade 019631435 | Candle 028337074 | Loss 0.000595 | MAE 0.017970 | MSE 0.000595 | Buy 0.0097/120 | Sell -0.0083/119 | TradesCount 5605
Sample 148955 | idx 1302934 | Trade 051865309 | Candle 028888388 | Loss 0.000243 | MAE 0.013304 | MSE 0.000243 | Buy 0.0141/120 | Sell -0.0137/119 | TradesCount 33082
Sample 148956 | idx  264217 | Trade 005514967 | Candle 027538939 | Loss 0.000144 | MAE 0.011748 | MSE 0.000144 | Buy 0.0202/33 | Sell -0.0186/33 | TradesCount 76060
Sample 148957 | idx 1679947 | Trade 215164074 | Candle 029265409 | Loss 0.000086 | MAE 0.009189 | MSE 0.000086 | Buy 0.0040/119 | Sell -0.0037/120 | TradesCount 78099
Sample 148960 | idx 1237024 | Trade 042825287 | Candle 028822445 | Loss 0.003205 | MAE 0.056421 | MSE 0.003205 | Buy 0.0007/120 | Sell -0.0004/119 | TradesCount 6205
Sample 148961 | idx 1174359 | Trade 038008849 | Candle 028759671 | Loss 0.000071 | MAE 0.008290 | MSE 0.000071 | Buy -0.0096/120 | Sell 0.0101/119 | TradesCount 10065
Sample 148962 | idx 1087906 | Trade 029255415 | Candle 028673122 | Loss 0.000300 | MAE 0.016968 | MSE 0.000300 | Buy -0.0195/9 | Sell 0.0200/9 | TradesCount 34929
Sample 148964 | idx  804822 | Trade 020298256 | Candle 028384880 | Loss 0.000127 | MAE 0.010685 | MSE 0.000127 | Buy 0.0038/120 | Sell -0.0035/119 | TradesCount 5791
Sample 148965 | idx 1441130 | Trade 074310891 | Candle 029026592 | Loss 0.005229 | MAE 0.067432 | MSE 0.005229 | Buy -0.0198/104 | Sell 0.0200/104 | TradesCount 721788
Sample 148966 | idx 1530746 | Trade 152766469 | Candle 029116208 | Loss 0.000890 | MAE 0.026641 | MSE 0.000890 | Buy 0.0128/119 | Sell -0.0125/120 | TradesCount 69090
Sample 148967 | idx 1415865 | Trade 067102228 | Candle 029001327 | Loss 0.000357 | MAE 0.018343 | MSE 0.000357 | Buy -0.0005/119 | Sell 0.0004/120 | TradesCount 14997
Sample 148969 | idx 1640866 | Trade 191979750 | Candle 029226328 | Loss 0.000019 | MAE 0.004331 | MSE 0.000019 | Buy -0.0030/120 | Sell 0.0031/119 | TradesCount 95943
Sample 148970 | idx 1655817 | Trade 200190908 | Candle 029241279 | Loss 0.000133 | MAE 0.011482 | MSE 0.000133 | Buy 0.0146/119 | Sell -0.0144/120 | TradesCount 100720
Sample 148971 | idx  984645 | Trade 024208273 | Candle 028568392 | Loss 0.000126 | MAE 0.009733 | MSE 0.000126 | Buy 0.0033/120 | Sell -0.0031/119 | TradesCount 3309
Sample 148972 | idx 1544612 | Trade 157235189 | Candle 029130074 | Loss 0.000096 | MAE 0.008749 | MSE 0.000096 | Buy -0.0055/120 | Sell 0.0055/119 | TradesCount 81531
Sample 148975 | idx 1025223 | Trade 025822250 | Candle 028609327 | Loss 0.000114 | MAE 0.009781 | MSE 0.000114 | Buy 0.0072/120 | Sell -0.0104/119 | TradesCount 11514
Sample 148976 | idx 1175039 | Trade 038110647 | Candle 028760351 | Loss 0.000089 | MAE 0.009444 | MSE 0.000089 | Buy -0.0176/26 | Sell 0.0201/26 | TradesCount 64908
Sample 148978 | idx 1548808 | Trade 158747683 | Candle 029134270 | Loss 0.000002 | MAE 0.001302 | MSE 0.000002 | Buy 0.0054/120 | Sell -0.0053/119 | TradesCount 23994
Sample 148979 | idx 1482818 | Trade 110845329 | Candle 029068280 | Loss 0.000339 | MAE 0.018385 | MSE 0.000339 | Buy 0.0033/119 | Sell -0.0028/120 | TradesCount 192529
Sample 148980 | idx  807143 | Trade 020345794 | Candle 028387227 | Loss 0.000146 | MAE 0.011448 | MSE 0.000146 | Buy 0.0020/119 | Sell -0.0024/120 | TradesCount 8862
Sample 148981 | idx 1337316 | Trade 056909857 | Candle 028922771 | Loss 0.000036 | MAE 0.005649 | MSE 0.000036 | Buy -0.0002/119 | Sell 0.0005/120 | TradesCount 7641
Sample 148983 | idx 1093264 | Trade 030029593 | Candle 028678480 | Loss 0.000096 | MAE 0.008614 | MSE 0.000096 | Buy -0.0118/120 | Sell 0.0119/119 | TradesCount 42009
Sample 148985 | idx 1450104 | Trade 086758421 | Candle 029035566 | Loss 0.001016 | MAE 0.027038 | MSE 0.001016 | Buy -0.0197/90 | Sell 0.0200/90 | TradesCount 153642
Sample 148987 | idx  855106 | Trade 021238922 | Candle 028436343 | Loss 0.000248 | MAE 0.014128 | MSE 0.000248 | Buy -0.0104/119 | Sell 0.0081/120 | TradesCount 2782
Sample 148989 | idx 1213490 | Trade 041551080 | Candle 028798864 | Loss 0.000167 | MAE 0.012898 | MSE 0.000167 | Buy -0.0101/119 | Sell -0.0064/120 | TradesCount 18023
Sample 148990 | idx 1662265 | Trade 203357737 | Candle 029247727 | Loss 0.000011 | MAE 0.002419 | MSE 0.000011 | Buy -0.0020/120 | Sell 0.0021/119 | TradesCount 113847
Sample 148991 | idx 1657959 | Trade 201165051 | Candle 029243421 | Loss 0.000379 | MAE 0.019427 | MSE 0.000379 | Buy 0.0200/84 | Sell -0.0196/84 | TradesCount 153851
Sample 148995 | idx  181942 | Trade 002958726 | Candle 027455367 | Loss 0.000409 | MAE 0.019071 | MSE 0.000409 | Buy 0.0097/119 | Sell -0.0096/120 | TradesCount 5490
Sample 148997 | idx 1676446 | Trade 213194155 | Candle 029261908 | Loss 0.000340 | MAE 0.016304 | MSE 0.000340 | Buy -0.0048/119 | Sell 0.0050/120 | TradesCount 117912
Sample 149000 | idx  435860 | Trade 015493742 | Candle 027710805 | Loss 0.000037 | MAE 0.005777 | MSE 0.000037 | Buy 0.0200/106 | Sell -0.0194/106 | TradesCount 10539
Sample 149001 | idx 1286960 | Trade 049507545 | Candle 028872414 | Loss 0.000183 | MAE 0.013451 | MSE 0.000183 | Buy 0.0106/119 | Sell -0.0104/120 | TradesCount 37230
Sample 149002 | idx  329320 | Trade 009476275 | Candle 027604150 | Loss 0.000282 | MAE 0.016551 | MSE 0.000282 | Buy -0.0102/119 | Sell 0.0074/120 | TradesCount 11937
Sample 149003 | idx 1129607 | Trade 034903485 | Candle 028714855 | Loss 0.000022 | MAE 0.003439 | MSE 0.000022 | Buy -0.0021/119 | Sell 0.0023/120 | TradesCount 25942
Sample 149004 | idx 1338927 | Trade 056972769 | Candle 028924382 | Loss 0.000393 | MAE 0.019118 | MSE 0.000393 | Buy -0.0105/119 | Sell 0.0108/120 | TradesCount 6573
Sample 149010 | idx 1559149 | Trade 161845257 | Candle 029144611 | Loss 0.000128 | MAE 0.010900 | MSE 0.000128 | Buy 0.0117/120 | Sell -0.0115/119 | TradesCount 49161
Sample 149011 | idx 1474889 | Trade 102404617 | Candle 029060351 | Loss 0.000331 | MAE 0.018030 | MSE 0.000331 | Buy -0.0100/101 | Sell -0.0101/101 | TradesCount 403063
Sample 149012 | idx 1644007 | Trade 193756758 | Candle 029229469 | Loss 0.000450 | MAE 0.020860 | MSE 0.000450 | Buy -0.0110/120 | Sell 0.0111/119 | TradesCount 111011
Sample 149013 | idx  321065 | Trade 008996443 | Candle 027595892 | Loss 0.001458 | MAE 0.028008 | MSE 0.001458 | Buy 0.0200/27 | Sell -0.0186/27 | TradesCount 7614
Sample 149016 | idx 1321367 | Trade 054515231 | Candle 028906822 | Loss 0.000376 | MAE 0.017864 | MSE 0.000376 | Buy 0.0071/119 | Sell -0.0068/120 | TradesCount 15665
Sample 149017 | idx  997729 | Trade 024578114 | Candle 028581550 | Loss 0.000117 | MAE 0.008818 | MSE 0.000117 | Buy 0.0010/120 | Sell -0.0005/118 | TradesCount 7448
Sample 149018 | idx 1524484 | Trade 146104254 | Candle 029109946 | Loss 0.000307 | MAE 0.014146 | MSE 0.000307 | Buy -0.0031/120 | Sell 0.0031/119 | TradesCount 102306
Sample 149020 | idx 1234409 | Trade 042701193 | Candle 028819825 | Loss 0.000159 | MAE 0.012494 | MSE 0.000159 | Buy -0.0002/119 | Sell 0.0001/120 | TradesCount 9074
Sample 149024 | idx 1500332 | Trade 128424256 | Candle 029085794 | Loss 0.000303 | MAE 0.015638 | MSE 0.000303 | Buy -0.0004/119 | Sell 0.0004/120 | TradesCount 83147
Sample 149025 | idx 1660001 | Trade 202192836 | Candle 029245463 | Loss 0.000120 | MAE 0.010240 | MSE 0.000120 | Buy -0.0048/120 | Sell 0.0049/119 | TradesCount 126027
Sample 149026 | idx  834369 | Trade 020830048 | Candle 028415006 | Loss 0.001553 | MAE 0.038777 | MSE 0.001553 | Buy 0.0202/101 | Sell -0.0185/101 | TradesCount 7092
Sample 149027 | idx 1098603 | Trade 030578763 | Candle 028683831 | Loss 0.000079 | MAE 0.008747 | MSE 0.000079 | Buy 0.0058/120 | Sell -0.0051/119 | TradesCount 66332
Sample 149029 | idx  283426 | Trade 006375972 | Candle 027558189 | Loss 0.000170 | MAE 0.010330 | MSE 0.000170 | Buy -0.0053/119 | Sell 0.0055/120 | TradesCount 13444
Sample 149031 | idx  396676 | Trade 013545452 | Candle 027671546 | Loss 0.000104 | MAE 0.009159 | MSE 0.000104 | Buy 0.0053/119 | Sell -0.0051/120 | TradesCount 10998
Sample 149032 | idx 1479294 | Trade 106157847 | Candle 029064756 | Loss 0.000023 | MAE 0.004449 | MSE 0.000023 | Buy 0.0032/119 | Sell -0.0031/120 | TradesCount 133615
Sample 149033 | idx 1444067 | Trade 081745155 | Candle 029029529 | Loss 0.000939 | MAE 0.030616 | MSE 0.000939 | Buy -0.0200/47 | Sell 0.0200/47 | TradesCount 369031
Sample 149034 | idx 1128514 | Trade 034527223 | Candle 028713762 | Loss 0.000880 | MAE 0.029638 | MSE 0.000880 | Buy -0.0152/2 | Sell 0.0202/2 | TradesCount 142830
Sample 149036 | idx 1571363 | Trade 164985114 | Candle 029156825 | Loss 0.001237 | MAE 0.034705 | MSE 0.001237 | Buy -0.0033/119 | Sell 0.0036/120 | TradesCount 39559
Sample 149038 | idx    6342 | Trade 000151500 | Candle 027262717 | Loss 0.000036 | MAE 0.005778 | MSE 0.000036 | Buy -0.0100/119 | Sell 0.0031/120 | TradesCount 5421
Sample 149039 | idx 1437494 | Trade 072102858 | Candle 029022956 | Loss 0.001776 | MAE 0.041929 | MSE 0.001776 | Buy -0.0101/117 | Sell -0.0102/117 | TradesCount 57824
Sample 149040 | idx 1683459 | Trade 216971658 | Candle 029268921 | Loss 0.000087 | MAE 0.009236 | MSE 0.000087 | Buy -0.0199/31 | Sell 0.0200/31 | TradesCount 102468
Sample 149041 | idx  933849 | Trade 022925348 | Candle 028517155 | Loss 0.000565 | MAE 0.023766 | MSE 0.000565 | Buy -0.0179/60 | Sell 0.0201/60 | TradesCount 8920
Sample 149042 | idx 1316889 | Trade 054071578 | Candle 028902343 | Loss 0.000308 | MAE 0.013800 | MSE 0.000308 | Buy 0.0034/120 | Sell -0.0034/119 | TradesCount 10371
Sample 149043 | idx  275639 | Trade 006099550 | Candle 027550371 | Loss 0.000034 | MAE 0.005231 | MSE 0.000034 | Buy 0.0020/119 | Sell -0.0017/120 | TradesCount 8278
Sample 149045 | idx 1525027 | Trade 146515080 | Candle 029110489 | Loss 0.001099 | MAE 0.031106 | MSE 0.001099 | Buy -0.0047/120 | Sell 0.0047/119 | TradesCount 222065
Sample 149046 | idx  444666 | Trade 015825544 | Candle 027719634 | Loss 0.000798 | MAE 0.027173 | MSE 0.000798 | Buy 0.0201/66 | Sell -0.0192/66 | TradesCount 8321
Sample 149047 | idx 1662993 | Trade 203830157 | Candle 029248455 | Loss 0.000572 | MAE 0.022229 | MSE 0.000572 | Buy 0.0115/119 | Sell -0.0110/120 | TradesCount 226467
Sample 149048 | idx 1123076 | Trade 033700138 | Candle 028708323 | Loss 0.000011 | MAE 0.002592 | MSE 0.000011 | Buy -0.0025/120 | Sell 0.0026/119 | TradesCount 12094
Sample 149050 | idx 1105769 | Trade 031758147 | Candle 028691001 | Loss 0.000581 | MAE 0.019324 | MSE 0.000581 | Buy 0.0012/120 | Sell -0.0007/119 | TradesCount 16124
Sample 149051 | idx  448422 | Trade 016021261 | Candle 027723396 | Loss 0.000256 | MAE 0.015971 | MSE 0.000256 | Buy 0.0085/120 | Sell -0.0103/119 | TradesCount 4766
Sample 149052 | idx 1003636 | Trade 024731367 | Candle 028587482 | Loss 0.000647 | MAE 0.023225 | MSE 0.000647 | Buy 0.0160/120 | Sell -0.0158/119 | TradesCount 6070
Sample 149053 | idx 1365838 | Trade 059625736 | Candle 028951296 | Loss 0.000005 | MAE 0.002281 | MSE 0.000005 | Buy -0.0006/119 | Sell 0.0012/120 | TradesCount 22709
Sample 149054 | idx  976204 | Trade 024045488 | Candle 028559916 | Loss 0.000019 | MAE 0.004357 | MSE 0.000019 | Buy 0.0035/119 | Sell -0.0032/120 | TradesCount 3644
Sample 149055 | idx 1602295 | Trade 174502756 | Candle 029187757 | Loss 0.000116 | MAE 0.010775 | MSE 0.000116 | Buy 0.0069/119 | Sell -0.0067/120 | TradesCount 93705
Sample 149057 | idx 1566736 | Trade 163907117 | Candle 029152198 | Loss 0.000465 | MAE 0.015972 | MSE 0.000465 | Buy -0.0184/99 | Sell 0.0200/99 | TradesCount 100729
Sample 149059 | idx 1322873 | Trade 054705233 | Candle 028908328 | Loss 0.000009 | MAE 0.002178 | MSE 0.000009 | Buy 0.0055/119 | Sell -0.0053/120 | TradesCount 20817
Sample 149060 | idx 1112701 | Trade 032644140 | Candle 028697933 | Loss 0.000107 | MAE 0.008229 | MSE 0.000107 | Buy -0.0050/119 | Sell 0.0053/120 | TradesCount 43097
Sample 149062 | idx  378417 | Trade 012549538 | Candle 027653277 | Loss 0.000157 | MAE 0.012514 | MSE 0.000157 | Buy -0.0101/119 | Sell 0.0067/120 | TradesCount 9159
Sample 149063 | idx  203250 | Trade 003423249 | Candle 027477343 | Loss 0.000525 | MAE 0.016579 | MSE 0.000525 | Buy 0.0078/119 | Sell -0.0076/120 | TradesCount 5013
Sample 149065 | idx 1133794 | Trade 035455367 | Candle 028719042 | Loss 0.001755 | MAE 0.040408 | MSE 0.001755 | Buy 0.0201/32 | Sell -0.0194/32 | TradesCount 24225
Sample 149067 | idx  333018 | Trade 009633449 | Candle 027607848 | Loss 0.000035 | MAE 0.004884 | MSE 0.000035 | Buy -0.0029/120 | Sell 0.0033/119 | TradesCount 9244
Sample 149068 | idx 1687335 | Trade 218858420 | Candle 029272797 | Loss 0.000022 | MAE 0.003565 | MSE 0.000022 | Buy -0.0002/119 | Sell 0.0004/120 | TradesCount 55675
Sample 149069 | idx 1520029 | Trade 143550653 | Candle 029105491 | Loss 0.000080 | MAE 0.006762 | MSE 0.000080 | Buy -0.0067/120 | Sell 0.0067/119 | TradesCount 103021
Sample 149070 | idx 1006288 | Trade 024797543 | Candle 028590160 | Loss 0.000161 | MAE 0.009328 | MSE 0.000161 | Buy 0.0000/120 | Sell 0.0001/119 | TradesCount 2954
Sample 149071 | idx 1088318 | Trade 029338503 | Candle 028673534 | Loss 0.001203 | MAE 0.034122 | MSE 0.001203 | Buy 0.0201/23 | Sell -0.0200/23 | TradesCount 15120
Sample 149072 | idx 1506001 | Trade 133256901 | Candle 029091463 | Loss 0.000193 | MAE 0.013384 | MSE 0.000193 | Buy 0.0097/119 | Sell -0.0095/120 | TradesCount 145724
Sample 149073 | idx  972844 | Trade 023947942 | Candle 028556546 | Loss 0.000009 | MAE 0.002878 | MSE 0.000009 | Buy 0.0058/119 | Sell -0.0037/120 | TradesCount 5561
Sample 149074 | idx  296367 | Trade 007061666 | Candle 027571161 | Loss 0.000532 | MAE 0.016745 | MSE 0.000532 | Buy 0.0063/119 | Sell -0.0059/120 | TradesCount 9697
Sample 149075 | idx 1381594 | Trade 062317181 | Candle 028967053 | Loss 0.000031 | MAE 0.005446 | MSE 0.000031 | Buy 0.0000/119 | Sell -0.0001/120 | TradesCount 15841
Sample 149076 | idx  324839 | Trade 009252044 | Candle 027599666 | Loss 0.000001 | MAE 0.000766 | MSE 0.000001 | Buy -0.0163/119 | Sell 0.0162/120 | TradesCount 16736
Sample 149077 | idx 1405739 | Trade 066341112 | Candle 028991198 | Loss 0.000403 | MAE 0.018061 | MSE 0.000403 | Buy -0.0021/120 | Sell 0.0026/119 | TradesCount 16712
Sample 149078 | idx 1268214 | Trade 046063537 | Candle 028853668 | Loss 0.000539 | MAE 0.018153 | MSE 0.000539 | Buy 0.0048/119 | Sell -0.0049/120 | TradesCount 32706
Sample 149080 | idx 1299843 | Trade 051381226 | Candle 028885297 | Loss 0.000033 | MAE 0.005204 | MSE 0.000033 | Buy -0.0090/120 | Sell 0.0088/119 | TradesCount 40048
Sample 149081 | idx 1174973 | Trade 038080605 | Candle 028760285 | Loss 0.000665 | MAE 0.023414 | MSE 0.000665 | Buy -0.0202/50 | Sell 0.0200/50 | TradesCount 38484
Sample 149082 | idx 1395155 | Trade 065155225 | Candle 028980614 | Loss 0.000298 | MAE 0.017022 | MSE 0.000298 | Buy -0.0201/98 | Sell 0.0200/98 | TradesCount 29749
Sample 149083 | idx 1541832 | Trade 156444502 | Candle 029127294 | Loss 0.000084 | MAE 0.007960 | MSE 0.000084 | Buy -0.0007/120 | Sell 0.0009/119 | TradesCount 71597
Sample 149089 | idx  271932 | Trade 005938858 | Candle 027546661 | Loss 0.000118 | MAE 0.010517 | MSE 0.000118 | Buy 0.0200/53 | Sell -0.0184/53 | TradesCount 9368
Sample 149094 | idx 1244665 | Trade 043376039 | Candle 028830097 | Loss 0.000020 | MAE 0.004423 | MSE 0.000020 | Buy 0.0023/118 | Sell -0.0017/120 | TradesCount 8501
Sample 149096 | idx  442762 | Trade 015744335 | Candle 027717729 | Loss 0.000993 | MAE 0.026121 | MSE 0.000993 | Buy -0.0203/62 | Sell 0.0203/62 | TradesCount 25425
Sample 149097 | idx  337276 | Trade 009926794 | Candle 027612106 | Loss 0.000010 | MAE 0.002529 | MSE 0.000010 | Buy 0.0002/119 | Sell -0.0005/120 | TradesCount 8884
